data;cod;produto;preco;preco_lista;marca;disponivel;categoria;vendedor;url
2026-08-18;1415031;Bacalhau à Brás Congelado 300g;34.9;34.9;6997;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1641382/bacalhau-a-bras-congelado-300g
2026-08-18;1317291;Salsicha Hot Dog Swift 500g;9.99;9.99;SWIFT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/754860/salsicha-hot-dog-swift-500g
2026-08-18;1370344;Café em Cápsula Torrado e Moído Clássico Qualitá 50g 10 Unidades;19.49;19.49;QUALITÁ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1606432/cafe-em-capsula-torrado-e-moido-classico-qualita-50g-10-unidades
2026-08-18;1408320;Mini Pão Italiano Red Basilicata 200g;11.5;11.5;Basilicata;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1636245/mini-pao-italiano-red-basilicata-200g
2026-08-18;4985662;Grissini com Parmesão CASA VICTORIANA Pacote 100g;15.9;15.9;CASA VICTÓRIANA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/56825/grissini-com-parmesao-casa-victoriana-pacote-100g
2026-08-18;1037086;Maionese Tradicional Qualitá Pote 500g;8.99;8.99;QUALITÁ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/291362/maionese-tradicional-qualita-pote-500g
2026-08-18;0001298;Maminha Bovina Resfriada 1kg;73.9;73.9;Bandeiras;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/151610/maminha-bovina-resfriada-1kg
2026-08-18;1225731;Tapioca Soltinha Taeq Pacote 500g;7.79;7.79;TAEQ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/458667/tapioca-soltinha-taeq-pacote-500g
2026-08-18;1254321;Arroz Integral com Linhaça Pilecco Nobre Grãos do Sul Caixa 1kg 2 Unidades;23.99;23.99;Pilecco Nobre;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/534741/arroz-integral-com-linhaca-pilecco-nobre-graos-do-sul-caixa-1kg-2-unidades
2026-08-18;4595656;Dr. Oetker Pudim Sabor Baunilha, Pó para Preparo de Sobremesa, Consistência Cremosa e Sabor Delicioso, 50g;4.69;4.69;Dr.Oetker;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/181357/dr--oetker-pudim-sabor-baunilha,-po-para-preparo-de-sobremesa,-consistencia-cremosa-e-sabor-delicioso,-50g
2026-08-18;1412965;Granola Naked Pouch Keto Low Carb Original Sem Glúten 250G;65.9;65.9;Naked;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1639203/granola-naked-pouch-keto-low-carb-original-sem-gluten-250g
2026-08-18;1390982;Macarrão Instantâneo Lámen Tomate Minions Adria Pacote 75g;2.39;2.39;ADRIA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1625635/macarrao-instantaneo-lamen-tomate-minions-adria-pacote-75g
2026-08-18;1419918;Alfajor Sortido Luccianos 450g;79.9;79.9;Luccianos;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1646307/alfajor-sortido-luccianos-450g
2026-08-18;1418136;Sorvete Pistache Zero Adição de Açúcar La Basque 490ml;55.9;55.9;LA BASQUE;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1645698/sorvete-pistache-zero-adicao-de-acucar-la-basque-490ml
2026-08-18;1160981;Sobrecoxa Temperada Congelado SWIFT 1KG;16.9;16.9;SWIFT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/419263/sobrecoxa-temperada-congelado-swift-1kg
2026-08-18;1380124;Creme de Pistache Bacio di Latte Bella Pistacchio Vidro 250g;79.9;79.9;Bacio Di Latte;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1617639/creme-de-pistache-bacio-di-latte-bella-pistacchio-vidro-250g
2026-08-18;4372981;Adoçante Líquido Sucralose Linea Caixa 25ml;9.79;9.79;LINEA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/131444/adocante-liquido-sucralose-linea-caixa-25ml
2026-08-18;0757874;Queijo Pardinho Mandalinha 200g;37.98;37.98;Pardinho;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1376432/queijo-pardinho-mandalinha-200g
2026-08-18;1413467;Batata Doce Swift Crua 300g;5.59;5.59;;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1639978/batata-doce-swift-crua-300g
2026-08-18;1241765;Torrada Multicereais Integral Bauducco Toast Pacote 128g 6 Unidades;5.99;5.99;BAUDUCCO;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/471991/torrada-multicereais-integral-bauducco-toast-pacote-128g-6-unidades
2026-08-18;1028236;Manteiga com Sal BEURRE D ISIGNY Pote de Madeira 250g;55.9;55.9;Isigny;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/284479/manteiga-com-sal-beurre-d-isigny-pote-de-madeira-250g
2026-08-18;7797194;Temaki Copo Salmão 1 unidade (Aprox. 270);27.9;27.9;Bandeiras;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/695291/temaki-copo-salmao-1-unidade-(aprox--270)
2026-08-18;1378890;Iogurte Parcialmente Desnatado Vitamina de Frutas Fazenda Bela Vista Frasco 500g;9.49;9.49;FAZENDA BELA VISTA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1614733/iogurte-parcialmente-desnatado-vitamina-de-frutas-fazenda-bela-vista-frasco-500g
2026-08-18;1400797;Alecrim com Tampa Dosadora BR Spices Essencial Vidro 20g;18.49;18.49;BR SPICES;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1629957/alecrim-com-tampa-dosadora-br-spices-essencial-vidro-20g
2026-08-18;1792799;Cotechino Lampo Negroni 500g;126.9;126.9;Negroni;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/86225/cotechino-lampo-negroni-500g
2026-08-18;2510408;Pão Rústico de Uvas Passas 350G;13.5;13.5;Bandeiras;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/399199/pao-rustico-de-uvas-passas-350g
2026-08-18;0327541;Margarina sem Sal com Creme de Leite Delícia Pote 500g;10.9;10.9;DELÍCIA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/102545/margarina-sem-sal-com-creme-de-leite-delicia-pote-500g
2026-08-18;1328213;Kibe Congelado Sadia Pacote 900g Embalagem Econômica;40.5;40.5;SADIA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1052689/kibe-congelado-sadia-pacote-900g-embalagem-economica
2026-08-18;1402622;Sorvete Chambinho Nestlé Pote 900ml;32.99;32.99;NESTLÉ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1632459/sorvete-chambinho-nestle-pote-900ml
2026-08-18;1261393;Linguiça De Pernil Com Queio Coalho SWIFT 500g;24.9;24.9;SWIFT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/509540/linguica-de-pernil-com-queio-coalho-swift-500g
2026-08-18;1407879;Kit Feijoada Swift 1kg;33.9;33.9;SWIFT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1635752/kit-feijoada-swift-1kg
2026-08-18;1385912;Chocolate ao Leite Recheio Bono Garoto Chocotrio Pacote 90g;11.49;11.49;GAROTO;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1618770/chocolate-ao-leite-recheio-bono-garoto-chocotrio-pacote-90g
2026-08-18;1174798;Palmito Pupunha Picado Premium BRAZILIAN PALM Peso liquido 570g Peso Drenado 300g;21.99;21.99;Brazilian Palm;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/428075/palmito-pupunha-picado-premium-brazilian-palm-peso-liquido-570g-peso-drenado-300g
2026-08-18;1361619;Adoçante em Pó Stevia Splenda Caixa 40g 50 Unidades;19.99;19.99;Splenda;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1464717/adocante-em-po-stevia-splenda-caixa-40g-50-unidades
2026-08-18;1070560;Sobrecoxa Temperada Seara Assa Fácil 800g;16.9;16.9;SEARA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/319463/sobrecoxa-temperada-seara-assa-facil-800g
2026-08-18;0732963;Adoçante Líquido Adocyl Sacarina 100ml;4.99;4.99;ADOCYL;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/107174/adocante-liquido-adocyl-sacarina-100ml
2026-08-18;1230397;Pizza Napolitana Perdigão Caixa 460g;21.9;21.9;PERDIGÃO;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/462521/pizza-napolitana-perdigao-caixa-460g
2026-08-18;1185943;Sardinha Espalmada SWIFT 500G;15.9;15.9;SWIFT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/445062/sardinha-espalmada-swift-500g
2026-08-18;1417389;Tartar de Salmão Congelado Swift 200g;34.9;34.9;;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1644463/tartar-de-salmao-congelado-swift-200g
2026-08-18;1417633;Petit Gateau Chocolate Ao Leite Mr.bey 240g;34.99;34.99;Mr. BEY;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1644694/petit-gateau-chocolate-ao-leite-mr-bey-240g
2026-08-18;1181973;Café em Grãos Intenso Qualitá Gourmet Pacote 250g;45.99;45.99;QUALITÁ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/433028/cafe-em-graos-intenso-qualita-gourmet-pacote-250g
2026-08-18;1096489;Hambúrguer Steak Burger Bacon Angus Beef 420g VPJ;36.9;36.9;VPJ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/333422/hamburguer-steak-burger-bacon-angus-beef-420g-vpj
2026-08-18;0396011;Refeição Iscas de Frango com Legumes Resfriada 640g;25.9;25.9;Fp;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1602816/refeicao-iscas-de-frango-com-legumes-resfriada-640g
2026-08-18;8390332;Torta Congelada Caipira de Frango Sadia Caixa 500g;23.9;23.9;SADIA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/135096/torta-congelada-caipira-de-frango-sadia-caixa-500g
2026-08-18;1229465;Castanha do Brasil Orgânica Premium 125g;37.9;37.9;Floresta Em Pe;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1468896/castanha-do-brasil-organica-premium-125g
2026-08-18;1388646;Salgadinho de Trigo Bacon Torcida Pacote 420g;12.99;12.99;TORCIDA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1623245/salgadinho-de-trigo-bacon-torcida-pacote-420g
2026-08-18;1027650;Pão de Queijo Tradicional Qualitá Pacote 1kg;35.9;35.9;QUALITÁ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/284448/pao-de-queijo-tradicional-qualita-pacote-1kg
2026-08-18;1340212;Lombo de Bacalhau Dessalgado Bacalanor 800G;179.9;179.9;Genérico;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1209634/lombo-de-bacalhau-dessalgado-bacalanor-800g
2026-08-18;4336396;Esfiha Aberta de Carne Artesanal Massas 400g;43.9;43.9;Artesanal Massas;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/41803/esfiha-aberta-de-carne-artesanal-massas-400g
2026-08-18;1214463;Pack Maionese Hellmanns Pote 1kg 2 Unidades Leve Mais Pague Menos;24.99;24.99;Hellmanns;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/452901/pack-maionese-hellmanns-pote-1kg-2-unidades-leve-mais-pague-menos
2026-08-18;1369544;Mini Chocolate 200 ml - A Tal da Castanha;8.29;8.29;A TAL DA CASTANHA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1572795/mini-chocolate-200-ml---a-tal-da-castanha
2026-08-18;1385278;Biscoito de Arroz Integral Cobertura Chocolate Fhom Pouch 60g;15.49;15.49;FHOM;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1618698/biscoito-de-arroz-integral-cobertura-chocolate-fhom-pouch-60g
2026-08-18;1391557;Pack Biscoito Presunto Club Social Pacote 282g 12 Unidades Embalagem Econômica;13.99;13.99;Acarsan;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1625821/pack-biscoito-presunto-club-social-pacote-282g-12-unidades-embalagem-economica
2026-08-18;0152464;Amaciante de Carne Maggi Vidro 120g;11.99;11.99;MAGGI;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/70151/amaciante-de-carne-maggi-vidro-120g
2026-08-18;5332663;Arroz Agulhinha Tipo 1 BIJU Pacote 5kg;22.99;22.99;Meu Biju;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/61322/arroz-agulhinha-tipo-1-biju-pacote-5kg
2026-08-18;1414836;Bombom de Sorvete Baunilha Cobertura Chocolate Garoto Bombomzin Caixa 82,5g;17.49;17.49;;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1640519/bombom-de-sorvete-baunilha-cobertura-chocolate-garoto-bombomzin-caixa-82,5g
2026-08-18;1186964;Vinagre de Maçã Castelo Leve Vita 500ml;40.99;40.99;CASTELO;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/437818/vinagre-de-maca-castelo-leve-vita-500ml
2026-08-18;1407872;Azeite de Oliva Extra Virgem Qualitá Caixa 500ml;26.99;26.99;QUALITÁ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1635420/azeite-de-oliva-extra-virgem-qualita-caixa-500ml
2026-08-18;1275567;Pão Bolinha Recheio Catupiry Swift Pacote 300g;13.9;13.9;SWIFT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/605857/pao-bolinha-recheio-catupiry-swift-pacote-300g
2026-08-18;1169589;Pipoca Pronta Doce Gourmet Caramelo e Flor de Sal Zero Lactose Pipó Sachê 90g;17.99;17.99;Pipó;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/448141/pipoca-pronta-doce-gourmet-caramelo-e-flor-de-sal-zero-lactose-pipo-sache-90g
2026-08-18;0247481;Lima Da Persia Granel 200g (Aprox. 1 a 2 Unid);4.0;4.0;Bandeiras;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/101546/lima-da-persia-granel-200g-(aprox--1-a-2-unid)
2026-08-18;2211961;Figo em Calda ODERICH Lata 450g;40.99;40.99;ODERICH;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/128145/figo-em-calda-oderich-lata-450g
2026-08-18;1096886;Creme de Queijo Ricota Danubio Pote 200g;11.5;11.5;Danúbio;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/336737/creme-de-queijo-ricota-danubio-pote-200g
2026-08-18;1378992;Sequilho QUALITÁ Leite Condensado 230g;11.49;11.49;QUALITÁ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1615234/sequilho-qualita-leite-condensado-230g
2026-08-18;1405077;Mix de Panqueca Hungry Jack Pacote 454g;49.99;49.99;Hungry Jack;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1633605/mix-de-panqueca-hungry-jack-pacote-454g
2026-08-18;0195270;Molho Shoyu Tradicional SAKURA 500ml;17.49;17.49;SAKURA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/22831/molho-shoyu-tradicional-sakura-500ml
2026-08-18;1415305;Lombo de Pirarucu em Pedaços Na Brasa 800g;105.9;105.9;;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1641477/lombo-de-pirarucu-em-pedacos-na-brasa-800g
2026-08-18;1387208;Sal de Parrilla Argentino Original BR Spices Churrasco Frasco 500g;12.41;12.41;BR SPICES;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1624394/sal-de-parrilla-argentino-original-br-spices-churrasco-frasco-500g
2026-08-18;4917601;Torrada Síria com Tomate Seco SANTA ADELAIDE 150g;28.99;28.99;SANTA ADELAIDE;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/213884/torrada-siria-com-tomate-seco-santa-adelaide-150g
2026-08-18;3251447;Cebola Roxa Orgânica TAEQ 600g;19.9;19.9;TAEQ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/155630/cebola-roxa-organica-taeq-600g
2026-08-18;1369161;Pasta de Castanha-de-Caju com Cacau Taeq Pote 200g;48.99;48.99;TAEQ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1570315/pasta-de-castanha-de-caju-com-cacau-taeq-pote-200g
2026-08-18;0087285;Creme de Espinafre 250G;11.98;11.98;Cheftime;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/98019/creme-de-espinafre-250g
2026-08-18;1266223;Crispy Bread Queijo Parmesão e Semente de Abóbora Novo Pinheiro Pacote 150g;17.9;17.9;Padaria Palme;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/557035/crispy-bread-queijo-parmesao-e-semente-de-abobora-novo-pinheiro-pacote-150g
2026-08-18;1391488;Biscoito Wafer Recheio Limão Qualitá Pacote 100g;3.45;3.45;QUALITÁ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1626181/biscoito-wafer-recheio-limao-qualita-pacote-100g
2026-08-18;1341316;Cereal Matinal Corn Flakes Caixa 190g;7.99;7.99;Corn Flakes;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1307782/cereal-matinal-corn-flakes-caixa-190g
2026-08-18;1367624;Espaguete de Pupunha Cozido no Vapor Vapza Caixa 300g;26.9;26.9;VAPZA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1584471/espaguete-de-pupunha-cozido-no-vapor-vapza-caixa-300g
2026-08-18;1246902;Bananinha Sem açucar Paraibuna 23g;4.65;4.65;PARAIBUNA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/436861/bananinha-sem-acucar-paraibuna-23g
2026-08-18;1143183;Mistura para Bolo de Cenoura ITALAC 400g;6.29;6.29;ITALAC;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/404760/mistura-para-bolo-de-cenoura-italac-400g
2026-08-18;1343594;Suplemento em Pó SUPERCOFFEE Baunilha Lata com 220g;149.9;149.9;Supercoffee;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1372760/suplemento-em-po-supercoffee-baunilha-lata-com-220g
2026-08-18;1127943;Farinha de Coco Integral TAEQ Sachê 250g;15.99;15.99;TAEQ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/387525/farinha-de-coco-integral-taeq-sache-250g
2026-08-18;1260728;Cocada Cremosa Tesouro Real Vidro 400g;40.99;40.99;Tesouro Real;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/528824/cocada-cremosa-tesouro-real-vidro-400g
2026-08-18;1420168;Chips de Grão-de-Bico Tomate Jasmine Pacote 40g;7.29;7.29;JASMINE;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1646419/chips-de-grao-de-bico-tomate-jasmine-pacote-40g
2026-08-18;0199810;Salsicha Viena PRIETO Bandeja 220g;19.12;19.12;PRIETO;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/333366/salsicha-viena-prieto-bandeja-220g
2026-08-18;6084226;Óleo Composto de Soja e Oliva Tradicional Qualitá Garrafa 500ml;13.99;13.99;QUALITÁ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/8403/oleo-composto-de-soja-e-oliva-tradicional-qualita-garrafa-500ml
2026-08-18;1408753;Extrato De Tomate Base Para Carne De Panela Elefante Sabores Pote 300G;9.99;9.99;ELEFANTE;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1636724/extrato-de-tomate-base-para-carne-de-panela-elefante-sabores-pote-300g
2026-08-18;1345334;Chocolate Lacta Intense Meio Amargo 40% Cacau Amêndoas E Framboesa 85g;21.99;21.99;LACTA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1385623/chocolate-lacta-intense-meio-amargo-40-cacau-amendoas-e-framboesa-85g
2026-08-18;2408798;Cobertura Premium Chocolate PREDILECTA 200g;10.49;10.49;PREDILECTA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/93818/cobertura-premium-chocolate-predilecta-200g
2026-08-18;1150021;Macarrão de Arroz sem Glúten Espaguete Urbano Pacote 500g;5.99;5.99;URBANO;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/410580/macarrao-de-arroz-sem-gluten-espaguete-urbano-pacote-500g
2026-08-18;1379683;Chococino em Cápsula Alpino Nescafé Dolce Gusto Caixa 178g 10 Unidades;20.99;20.99;Nescafé Dolce Gusto;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1615424/chococino-em-capsula-alpino-nescafe-dolce-gusto-caixa-178g-10-unidades
2026-08-18;1408382;Café em Cápsula União Ristretto com 10 Unidades;24.99;24.99;UNIÃO;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1636259/cafe-em-capsula-uniao-ristretto-com-10-unidades
2026-08-18;1366996;Queijo Mussarela Palito Temperado Gióia;42.9;42.9;Gioia;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1574778/queijo-mussarela-palito-temperado-gioia
2026-08-18;0754798;Requeijão em Barra Musa 400g;35.96;35.96;Roca Chiq;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/734351/requeijao-em-barra-musa-400g
2026-08-18;1245385;Chocolate Recheio ao Leite Applaydu Kinder Ovo Roxo 20g;11.99;11.99;KINDER;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/473241/chocolate-recheio-ao-leite-applaydu-kinder-ovo-roxo-20g
2026-08-18;1417243;Salgadinho de Trigo Bacon Elma Chips Baconzitos Clássicos Pacote 36g;5.29;5.29;Baconzitos;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1644331/salgadinho-de-trigo-bacon-elma-chips-baconzitos-classicos-pacote-36g
2026-08-18;1369357;Lombo de Bacalhau Bacalanor Light 800G;149.9;149.9;Genérico;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1590390/lombo-de-bacalhau-bacalanor-light-800g
2026-08-18;0074803;Farofa Salgada 100g;44.9;44.9;Cheftime;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/15429/farofa-salgada-100g
2026-08-18;0283564;Short Rib Swift Gran Reserva 750g;74.93;74.93;SWIFT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/456976/short-rib-swift-gran-reserva-750g
2026-08-18;1370447;Crostata Alho Fattile Pacote 150g;18.5;18.5;FATTILE;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/291631/crostata-alho-fattile-pacote-150g
2026-08-18;1152302;Geleia Cassis St. Dalfour Vidro 284g;39.99;39.99;ST. DALFOUR;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/13484/geleia-cassis-st--dalfour-vidro-284g
2026-08-18;1404253;Creme Primafutta Castanha Portuguesa 340g;39.99;39.99;Menz E Gasser;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1632953/creme-primafutta-castanha-portuguesa-340g
2026-08-18;3391020;Caixa de Bombons Chocolate Lindt Lindor Sortidos 200g Com 16 Unidades;99.9;99.9;LINDT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/13363/caixa-de-bombons-chocolate-lindt-lindor-sortidos-200g-com-16-unidades
2026-08-18;1417519;Bolo De Baunilha Com Gotas De Chocolate Santa Edwiges 200g;9.79;9.79;;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1308090/bolo-de-baunilha-com-gotas-de-chocolate-santa-edwiges-200g
2026-08-18;1363657;Café Torrado e Moído Supremo Astro Café Pacote 250g;36.99;36.99;Astro Cafe;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1515080/cafe-torrado-e-moido-supremo-astro-cafe-pacote-250g
2026-08-18;1409708;Queijo Parmesão Fracionado Maturado 12 Meses Tirolez 200g;46.9;46.9;TIROLEZ;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1638181/queijo-parmesao-fracionado-maturado-12-meses-tirolez-200g
2026-08-18;1239387;Sorvete Chicabon Kibon Zero% Pote 800ml;42.99;42.99;KIBON;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/470549/sorvete-chicabon-kibon-zero-pote-800ml
2026-08-18;1415222;Café Solúvel Liofilizado Intensidade 5 Nescafé Gold Sachê 40g;7.99;7.99;Nescafé Gold;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1641744/cafe-soluvel-liofilizado-intensidade-5-nescafe-gold-sache-40g
2026-08-18;1401680;Sorvete Caramelo Salgado Bacio di Latte Pote 490ml;59.9;59.9;Bacio Di Latte;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1630387/sorvete-caramelo-salgado-bacio-di-latte-pote-490ml
2026-08-18;1060340;Açúcar Mascavo Orgânico Organic Pacote 500g;15.99;15.99;ORGANIC;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/310577/acucar-mascavo-organico-organic-pacote-500g
2026-08-18;1366995;Queijo Mussarela Palito Gióia;42.9;42.9;Gioia;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1574776/queijo-mussarela-palito-gioia
2026-08-18;1406133;Pãozinho de Cebola Belive Sem gluten 200g;22.99;22.99;Belive;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1634080/paozinho-de-cebola-belive-sem-gluten-200g
2026-08-18;1415782;Chips de Parmesão Pimenta e Salsa Sem Lactose Faixa Azul 35g;14.9;14.9;FAIXA AZUL;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1642321/chips-de-parmesao-pimenta-e-salsa-sem-lactose-faixa-azul-35g
2026-08-18;1405685;Bolinho de Bacalhau Riberalves 300G;36.5;36.5;RIBERALVES;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1634417/bolinho-de-bacalhau-riberalves-300g
2026-08-18;0754835;Lagarto Bovino Congelado Swift Mais 1,1kg;58.19;58.19;SWIFT;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1066814/lagarto-bovino-congelado-swift-mais-1,1kg
2026-08-18;1363096;Café Solúvel em Pó Pilão Cafeteria Vidro 70g;30.99;30.99;PILÃO;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1515097/cafe-soluvel-em-po-pilao-cafeteria-vidro-70g
2026-08-18;1069525;Grissini de Pizza FLORIO 120g;14.9;14.9;Florio;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/175824/grissini-de-pizza-florio-120g
2026-08-18;2408729;Cobertura Premium de Morango PREDILECTA 200g;10.49;10.49;PREDILECTA;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/93970/cobertura-premium-de-morango-predilecta-200g
2026-08-18;1403851;Tempero Granulado para Carne Maggi Meu Segredo Pacote 50g 10 Unidades;5.79;5.79;MAGGI;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1632602/tempero-granulado-para-carne-maggi-meu-segredo-pacote-50g-10-unidades
2026-08-18;1418339;Pizza Oliva Pepperoni 360g;47.9;47.9;Oliva;True;alimentos;Pão de Açúcar;https://www.paodeacucar.com/produto/1645695/pizza-oliva-pepperoni-360g
